tenure_months,monthly_charges,total_charges,contract,internet_service,online_security,tech_support,is_senior,has_partner,has_dependents,paperless_billing,payment_method,churn
71,61.26,4415.17,two_year,dsl,no,yes,0,0,1,no,bank_transfer,0
34,80.75,2831.18,one_year,fiber,no,yes,0,0,0,yes,credit_card,0
69,55.72,3895.04,month-to-month,none,no,no,1,0,1,yes,electronic_check,0
47,54.35,2609.02,month-to-month,dsl,yes,no,0,1,0,no,mailed_check,0
2,93.93,247.28,month-to-month,dsl,no,no,0,1,0,yes,electronic_check,0
14,87.68,1323.27,month-to-month,dsl,no,yes,0,0,0,no,mailed_check,0
50,82.03,4186.18,two_year,fiber,no,no,0,0,0,no,bank_transfer,1
39,88.51,3575.34,month-to-month,dsl,yes,no,1,0,0,yes,electronic_check,1
21,30.45,669.95,month-to-month,none,yes,no,0,1,0,yes,electronic_check,1
37,97.08,3670.74,month-to-month,dsl,yes,no,0,1,0,yes,credit_card,0
65,77.84,5136.65,month-to-month,dsl,no,no,0,1,0,yes,electronic_check,0
27,90.22,2520.25,month-to-month,none,no,no,0,1,0,yes,mailed_check,0
3,77.74,317.72,month-to-month,none,yes,yes,1,1,0,yes,electronic_check,0
22,70.98,1632.92,one_year,fiber,yes,no,0,0,0,yes,credit_card,0
67,64.49,4369.07,month-to-month,none,yes,yes,0,1,0,no,electronic_check,0
54,77.34,4228.4,one_year,dsl,no,no,0,0,1,yes,credit_card,0
60,63.77,3893.32,month-to-month,fiber,no,no,1,1,0,yes,electronic_check,1
65,87.36,5789.93,month-to-month,dsl,no,no,0,1,0,yes,electronic_check,0
8,38.27,345.04,one_year,fiber,yes,yes,0,1,0,yes,electronic_check,0
20,59.17,1252.19,one_year,fiber,yes,no,0,0,0,yes,electronic_check,0
4,110.9,576.96,month-to-month,none,no,no,0,1,0,no,credit_card,1
0,57.48,60.55,one_year,dsl,no,no,0,1,0,yes,bank_transfer,0
60,65.23,3968.4,month-to-month,fiber,yes,no,1,1,0,no,electronic_check,1
67,52.35,3561.84,month-to-month,none,yes,yes,0,0,1,yes,mailed_check,0
11,76.72,939.16,two_year,fiber,yes,no,1,1,0,yes,mailed_check,0
51,55.27,2879.9,two_year,dsl,yes,no,0,0,0,no,bank_transfer,0
38,66.29,2595.23,month-to-month,fiber,yes,no,1,1,1,yes,bank_transfer,0
4,86.98,426.85,two_year,dsl,no,no,0,1,0,yes,mailed_check,0
65,56.02,3695.05,one_year,fiber,yes,no,0,1,0,yes,credit_card,0
62,85.77,5401.47,month-to-month,fiber,yes,yes,0,0,1,no,bank_transfer,0
40,86.44,3543.15,month-to-month,fiber,no,yes,0,1,0,yes,electronic_check,0
50,91.1,4667.38,month-to-month,fiber,yes,yes,0,1,0,yes,electronic_check,0
28,72.81,2077.31,month-to-month,fiber,no,no,0,0,1,no,credit_card,1
57,134.83,7820.96,two_year,dsl,no,no,0,1,0,yes,electronic_check,0
32,91.09,3004.52,month-to-month,dsl,yes,no,0,0,0,no,electronic_check,0
71,76.5,5487.02,month-to-month,fiber,no,no,0,0,0,yes,bank_transfer,0
4,52.48,269.45,month-to-month,none,yes,no,0,1,0,yes,mailed_check,0
12,68.06,874.92,month-to-month,fiber,yes,no,0,0,1,yes,electronic_check,1
69,98.53,6890.06,one_year,dsl,yes,no,0,1,1,yes,credit_card,0
20,104.19,2226.51,month-to-month,fiber,no,no,0,0,1,yes,electronic_check,1
22,99.57,2310.22,month-to-month,fiber,yes,no,0,1,0,no,bank_transfer,0
56,85.7,4894.75,month-to-month,fiber,no,no,0,0,1,yes,electronic_check,0
13,44.89,631.88,one_year,fiber,yes,no,0,1,0,yes,bank_transfer,0
36,79.74,2947.75,one_year,none,no,no,0,1,0,yes,bank_transfer,0
20,45.17,966.63,one_year,dsl,yes,yes,0,1,1,yes,electronic_check,0
14,40.25,610.21,month-to-month,fiber,yes,no,0,0,1,yes,credit_card,1
69,74.78,5223.39,month-to-month,fiber,no,no,1,1,0,yes,mailed_check,1
14,80.46,1184.37,one_year,fiber,yes,yes,0,1,0,yes,credit_card,0
6,88.07,626.47,one_year,dsl,yes,no,1,0,0,yes,electronic_check,0
48,79.94,3916.17,month-to-month,fiber,no,no,0,0,0,yes,bank_transfer,0
62,80.63,5056.65,two_year,dsl,no,yes,1,0,0,no,credit_card,0
9,50.31,507.41,month-to-month,fiber,no,no,1,1,0,yes,bank_transfer,1
50,67.9,3459.25,month-to-month,fiber,yes,yes,0,0,0,yes,credit_card,0
38,39.86,1558.77,two_year,fiber,yes,yes,1,1,1,yes,mailed_check,0
59,29.93,1798.44,month-to-month,none,yes,yes,0,1,1,yes,bank_transfer,0
9,84.81,837.78,two_year,none,yes,no,0,0,0,yes,mailed_check,0
70,54.94,3907.69,month-to-month,fiber,yes,no,0,0,0,yes,electronic_check,0
44,87.45,3926.54,two_year,none,yes,no,0,0,0,no,bank_transfer,0
60,92.17,5614.39,month-to-month,none,yes,no,0,0,0,yes,electronic_check,0
26,57.61,1549.34,one_year,dsl,no,yes,0,0,1,no,credit_card,0
67,81.81,5581.59,one_year,fiber,yes,no,0,1,0,yes,bank_transfer,0
45,56.78,2608.69,month-to-month,fiber,yes,no,0,1,1,yes,credit_card,0
9,33.08,339.88,month-to-month,fiber,yes,no,0,0,0,yes,bank_transfer,1
66,72.47,4881.34,month-to-month,none,yes,yes,1,0,1,yes,credit_card,0
57,60.58,3504.69,month-to-month,fiber,no,no,1,1,0,yes,electronic_check,0
21,61.2,1310.65,two_year,dsl,yes,no,0,1,0,yes,bank_transfer,0
39,109.51,4403.28,month-to-month,fiber,yes,yes,1,1,0,yes,electronic_check,0
27,39.48,1102.74,one_year,fiber,no,yes,0,1,0,yes,mailed_check,0
39,77.66,3092.95,month-to-month,fiber,yes,yes,0,0,0,no,electronic_check,1
69,50.1,3501.1,month-to-month,dsl,yes,no,0,1,0,yes,bank_transfer,0
64,88.17,5723.74,two_year,dsl,no,no,0,0,0,yes,mailed_check,0
15,75.97,1235.23,month-to-month,fiber,no,yes,0,0,0,yes,credit_card,1
69,77.59,5433.78,month-to-month,dsl,no,yes,0,1,0,no,credit_card,0
31,51.1,1648.32,month-to-month,fiber,no,no,1,1,0,yes,mailed_check,0
50,54.69,2794.6,month-to-month,dsl,no,no,0,1,0,yes,electronic_check,0
55,88.55,4953.32,month-to-month,fiber,yes,no,1,1,0,no,bank_transfer,0
34,105.42,3681.47,one_year,dsl,no,yes,0,1,0,yes,bank_transfer,0
32,79.61,2636.07,month-to-month,dsl,yes,no,0,0,0,no,mailed_check,0
32,52.05,1726.19,one_year,fiber,no,no,0,0,0,yes,mailed_check,0
62,76.78,4852.45,one_year,dsl,no,yes,1,1,0,yes,credit_card,0
27,118.55,3313.2,month-to-month,dsl,yes,no,0,0,0,no,electronic_check,0
20,72.05,1515.57,month-to-month,fiber,no,yes,0,0,0,yes,mailed_check,0
26,99.24,2691.07,month-to-month,dsl,no,yes,1,0,0,no,credit_card,0
14,55.19,823.61,one_year,dsl,yes,no,0,1,0,yes,electronic_check,0
28,69.16,1989.94,month-to-month,fiber,no,no,0,1,0,yes,credit_card,1
8,82.39,728.22,month-to-month,fiber,no,yes,0,1,0,yes,mailed_check,1
6,77.95,541.89,month-to-month,fiber,no,yes,0,1,0,yes,electronic_check,1
52,54.67,2904.75,month-to-month,none,no,yes,0,1,0,yes,credit_card,0
5,53.81,336.41,one_year,fiber,yes,no,0,0,0,yes,electronic_check,0
40,89.77,3656.22,month-to-month,fiber,yes,yes,0,1,1,yes,electronic_check,1
56,93.83,5337.1,month-to-month,none,no,no,0,1,0,yes,electronic_check,0
52,100.24,5305.55,month-to-month,fiber,no,yes,1,1,1,yes,credit_card,0
32,106.08,3517.5,one_year,fiber,no,no,0,0,1,no,electronic_check,1
13,72.69,1009.98,one_year,fiber,no,no,0,1,1,yes,electronic_check,1
67,63.78,4331.56,month-to-month,fiber,no,yes,0,1,0,no,electronic_check,0
60,97.02,5890.82,month-to-month,none,yes,no,0,0,1,yes,mailed_check,0
44,84.26,3799.85,one_year,dsl,no,no,0,0,0,no,electronic_check,0
6,50.35,350.82,month-to-month,none,no,yes,0,0,0,no,electronic_check,0
2,49.33,141.54,month-to-month,fiber,yes,no,0,1,0,yes,mailed_check,0
22,79.84,1832.18,month-to-month,fiber,yes,no,1,0,0,yes,bank_transfer,1
11,66.45,812.38,month-to-month,fiber,no,no,0,1,0,yes,mailed_check,1
61,69.47,4293.18,month-to-month,dsl,no,no,0,1,0,yes,mailed_check,0
14,91.45,1356.36,month-to-month,dsl,no,yes,0,1,0,yes,bank_transfer,1
20,85.18,1810.11,month-to-month,none,no,yes,0,0,0,yes,credit_card,0
70,96.6,6860.06,month-to-month,fiber,no,no,0,1,0,no,bank_transfer,0
58,31.37,1855.03,month-to-month,none,no,no,0,1,0,yes,bank_transfer,0
15,75.07,1207.15,month-to-month,dsl,no,no,0,1,0,no,electronic_check,1
27,83.89,2348.33,month-to-month,dsl,no,yes,0,0,0,yes,credit_card,0
37,39.47,1497.11,month-to-month,fiber,no,yes,1,1,0,yes,bank_transfer,1
47,56.9,2740.66,one_year,dsl,no,yes,0,1,0,yes,mailed_check,0
67,53.19,3629.28,two_year,fiber,yes,no,0,1,1,yes,mailed_check,0
62,70.43,4452.36,month-to-month,none,no,yes,0,0,0,yes,electronic_check,0
70,102.56,7257.44,month-to-month,none,no,no,0,1,0,yes,credit_card,0
2,110.45,360.18,month-to-month,fiber,yes,yes,0,0,0,yes,electronic_check,0
17,53.71,962.94,two_year,fiber,yes,yes,0,0,0,no,mailed_check,0
40,80.53,3289.57,month-to-month,fiber,no,yes,1,1,0,yes,electronic_check,1
3,81.18,321.97,month-to-month,fiber,yes,no,0,0,1,no,electronic_check,0
25,77.75,2034.42,one_year,fiber,yes,yes,1,0,0,yes,mailed_check,0
11,77.98,944.19,month-to-month,fiber,no,no,0,0,0,no,mailed_check,1
67,76.07,5168.87,month-to-month,dsl,yes,no,0,0,0,yes,electronic_check,0
4,103.75,536.13,month-to-month,dsl,yes,yes,0,1,1,yes,electronic_check,0
10,92.05,1015.12,one_year,none,no,no,0,0,0,yes,mailed_check,0
14,48.8,726.41,one_year,fiber,yes,yes,0,0,0,yes,bank_transfer,1
10,85.91,932.84,month-to-month,none,no,no,1,1,0,yes,bank_transfer,0
40,87.85,3609.06,one_year,fiber,yes,no,1,1,0,no,credit_card,0
26,76.3,2058.84,month-to-month,fiber,no,no,1,0,1,no,electronic_check,1
65,92.63,6088.1,month-to-month,dsl,yes,no,0,0,0,yes,mailed_check,0
18,73.76,1413.94,two_year,none,no,yes,1,1,0,no,mailed_check,0
38,74.01,2879.28,one_year,dsl,no,yes,1,1,1,yes,electronic_check,0
47,72.42,3499.22,two_year,fiber,no,yes,0,1,1,yes,credit_card,0
45,29.64,1355.12,one_year,dsl,no,no,0,1,1,yes,electronic_check,0
57,68.39,3964.15,month-to-month,dsl,no,yes,0,0,0,yes,mailed_check,0
14,56.63,841.52,month-to-month,dsl,yes,yes,0,1,0,yes,electronic_check,0
36,46.27,1702.96,month-to-month,fiber,no,no,0,1,1,yes,mailed_check,0
57,98.68,5713.83,month-to-month,none,no,no,1,1,1,yes,bank_transfer,0
62,80.08,5073.4,month-to-month,none,no,yes,1,0,0,no,bank_transfer,0
44,69.4,3124.99,month-to-month,fiber,yes,no,1,0,0,no,bank_transfer,0
46,58.7,2749.61,month-to-month,fiber,no,no,0,1,0,no,electronic_check,1
62,75.92,4755.19,two_year,fiber,no,yes,0,1,0,yes,electronic_check,0
44,89.83,4011.42,month-to-month,dsl,no,no,0,1,0,yes,bank_transfer,0
68,53.46,3683.0,month-to-month,fiber,no,no,0,0,1,yes,electronic_check,0
9,69.9,690.14,one_year,fiber,yes,no,0,1,1,yes,electronic_check,0
25,87.36,2267.45,month-to-month,fiber,no,no,1,0,0,yes,credit_card,0
8,31.28,267.31,month-to-month,dsl,yes,yes,0,0,0,no,electronic_check,0
6,68.85,480.69,month-to-month,dsl,no,no,1,0,1,no,mailed_check,0
33,61.41,2100.56,one_year,fiber,no,no,0,0,0,yes,credit_card,0
16,67.32,1166.29,two_year,none,yes,no,0,1,0,no,credit_card,0
29,59.97,1776.38,month-to-month,fiber,yes,yes,0,0,1,yes,electronic_check,0
31,72.75,2316.34,month-to-month,fiber,no,no,0,0,0,yes,credit_card,1
44,108.47,4862.62,month-to-month,fiber,no,no,1,0,0,yes,mailed_check,1
68,63.52,4384.73,month-to-month,fiber,yes,no,0,0,0,yes,bank_transfer,0
61,75.83,4682.96,one_year,dsl,no,yes,0,1,1,yes,electronic_check,1
27,109.89,3113.89,one_year,dsl,yes,no,1,1,0,yes,credit_card,0
23,59.0,1416.51,one_year,fiber,no,yes,0,0,0,yes,bank_transfer,0
55,106.29,5949.62,two_year,dsl,yes,no,0,1,0,yes,mailed_check,0
8,70.11,653.32,month-to-month,dsl,no,yes,1,0,0,yes,electronic_check,0
38,105.64,4119.62,two_year,fiber,no,no,0,0,0,yes,electronic_check,1
30,85.0,2641.81,one_year,dsl,no,no,0,0,0,yes,electronic_check,0
13,76.14,1054.53,month-to-month,none,no,yes,0,1,0,no,mailed_check,0
44,68.69,3072.22,one_year,none,no,no,0,0,1,no,electronic_check,0
23,57.52,1373.46,one_year,none,no,yes,0,1,1,no,bank_transfer,0
13,71.52,1032.56,two_year,none,no,yes,0,1,0,yes,bank_transfer,0
47,87.95,4232.73,month-to-month,dsl,no,yes,0,0,0,yes,electronic_check,0
12,69.74,910.45,month-to-month,fiber,no,no,0,1,0,no,electronic_check,0
48,63.67,3107.4,one_year,fiber,yes,no,0,0,1,no,electronic_check,0
11,64.98,791.6,month-to-month,dsl,no,yes,0,1,0,yes,electronic_check,0
31,89.85,2850.8,one_year,none,yes,no,0,1,0,no,mailed_check,0
58,94.5,5545.88,month-to-month,dsl,no,yes,0,0,1,yes,electronic_check,0
16,56.66,956.89,month-to-month,fiber,yes,yes,1,0,0,no,electronic_check,0
55,56.63,3193.42,month-to-month,fiber,no,no,0,1,0,yes,electronic_check,0
51,77.59,4064.13,one_year,none,no,no,0,0,0,yes,mailed_check,1
64,100.55,6526.68,month-to-month,fiber,no,no,0,1,0,yes,credit_card,0
12,92.92,1195.43,one_year,fiber,no,no,0,0,1,yes,credit_card,1
51,44.96,2323.17,one_year,dsl,yes,no,0,0,1,yes,electronic_check,0
67,64.72,4401.97,one_year,fiber,yes,yes,0,0,0,yes,mailed_check,0
54,51.39,2828.12,month-to-month,fiber,yes,yes,0,0,0,yes,mailed_check,0
13,64.65,915.31,month-to-month,fiber,no,no,0,1,0,yes,electronic_check,0
59,102.09,6143.99,one_year,fiber,no,no,0,0,0,yes,credit_card,0
7,41.55,330.76,month-to-month,dsl,yes,yes,0,1,0,yes,electronic_check,0
42,37.62,1621.84,month-to-month,fiber,yes,yes,0,0,0,yes,mailed_check,0
35,53.43,1915.99,two_year,none,no,yes,0,0,1,yes,credit_card,0
38,75.75,2962.39,month-to-month,dsl,no,no,0,0,0,yes,electronic_check,0
37,82.42,3123.6,month-to-month,fiber,no,yes,0,1,0,no,mailed_check,1
2,78.75,243.49,two_year,fiber,no,no,1,1,0,no,credit_card,1
36,93.51,3466.95,month-to-month,none,no,no,0,0,1,yes,electronic_check,0
67,34.74,2362.8,month-to-month,dsl,yes,no,0,1,0,yes,credit_card,0
31,93.77,3015.54,month-to-month,dsl,yes,yes,0,0,1,no,electronic_check,0
19,63.76,1255.17,one_year,none,no,yes,0,1,0,yes,bank_transfer,0
71,84.63,6075.34,two_year,fiber,yes,yes,0,0,0,yes,electronic_check,0
7,43.53,345.89,one_year,fiber,yes,yes,1,1,1,no,mailed_check,0
35,70.1,2503.37,two_year,fiber,no,no,0,0,0,no,electronic_check,0
36,74.73,2758.93,month-to-month,fiber,no,no,0,1,0,no,bank_transfer,0
34,93.12,3252.22,month-to-month,none,no,yes,0,1,0,yes,mailed_check,0
66,38.29,2575.46,month-to-month,fiber,no,no,0,1,0,yes,mailed_check,0
30,70.62,2191.23,two_year,none,no,no,0,0,0,no,credit_card,0
70,48.3,3439.24,two_year,none,yes,no,1,1,0,yes,credit_card,0
4,80.11,405.38,month-to-month,fiber,no,yes,0,0,0,no,bank_transfer,0
52,85.54,4524.46,one_year,fiber,yes,yes,0,0,1,yes,bank_transfer,0
42,95.74,4119.38,one_year,fiber,yes,yes,1,1,0,no,electronic_check,0
17,59.3,1076.05,month-to-month,none,no,no,0,1,1,yes,electronic_check,1
16,88.54,1526.31,month-to-month,fiber,yes,yes,0,0,1,yes,electronic_check,0
51,97.22,5052.87,two_year,dsl,yes,no,0,1,1,no,electronic_check,0
45,37.14,1696.2,month-to-month,none,yes,no,0,1,1,yes,electronic_check,1
44,82.25,3672.99,month-to-month,fiber,no,yes,0,1,1,yes,electronic_check,0
3,89.17,350.86,two_year,none,no,yes,1,0,1,no,mailed_check,0
43,64.83,2822.21,month-to-month,fiber,yes,yes,0,0,1,yes,electronic_check,0
70,45.78,3266.82,month-to-month,fiber,yes,no,0,0,1,yes,electronic_check,0
1,88.86,188.33,one_year,fiber,no,no,0,0,0,yes,bank_transfer,1
33,46.01,1558.49,month-to-month,fiber,no,yes,0,1,1,no,electronic_check,0
35,66.43,2376.74,month-to-month,dsl,yes,yes,0,0,0,yes,mailed_check,0
64,69.2,4512.23,month-to-month,fiber,yes,no,1,0,1,yes,credit_card,0
20,84.31,1751.73,one_year,fiber,no,no,0,1,1,no,electronic_check,0
34,57.47,1999.75,month-to-month,none,yes,yes,0,0,0,yes,electronic_check,1
51,56.31,2919.49,one_year,dsl,no,no,0,1,0,no,bank_transfer,0
4,71.98,361.54,two_year,dsl,yes,yes,0,1,0,no,bank_transfer,0
57,90.13,5238.73,month-to-month,fiber,no,yes,0,1,0,yes,mailed_check,0
59,115.75,6972.61,two_year,dsl,no,yes,0,0,0,no,mailed_check,0
51,39.85,2080.53,one_year,dsl,no,no,1,0,0,no,bank_transfer,0
46,76.31,3586.58,two_year,fiber,no,no,0,1,0,yes,electronic_check,0
53,48.27,2616.43,month-to-month,fiber,yes,no,0,1,0,yes,electronic_check,0
56,90.38,5139.53,month-to-month,fiber,yes,yes,0,1,1,yes,bank_transfer,0
65,51.23,3362.52,one_year,fiber,no,yes,0,1,0,yes,electronic_check,0
30,56.51,1744.22,two_year,none,no,yes,0,0,0,yes,bank_transfer,1
32,58.21,1911.54,two_year,fiber,no,yes,0,1,0,yes,credit_card,1
45,68.48,3141.42,month-to-month,fiber,yes,no,0,0,0,yes,mailed_check,1
13,76.46,1055.77,month-to-month,dsl,no,no,1,0,0,yes,electronic_check,1
61,79.67,4932.19,month-to-month,none,yes,yes,0,0,1,yes,bank_transfer,0
55,69.88,3921.95,one_year,none,yes,yes,0,1,0,yes,credit_card,0
45,43.4,2011.29,one_year,dsl,yes,yes,0,1,1,no,electronic_check,0
21,84.56,1831.14,one_year,fiber,no,no,0,1,0,no,mailed_check,1
25,68.94,1774.68,month-to-month,fiber,no,yes,0,1,0,yes,electronic_check,0
31,93.23,2968.6,two_year,fiber,no,no,0,1,0,yes,credit_card,1
47,55.85,2689.35,month-to-month,fiber,no,yes,1,1,0,no,electronic_check,0
56,37.95,2161.59,month-to-month,dsl,yes,yes,0,1,0,no,bank_transfer,0
48,69.32,3386.64,month-to-month,fiber,yes,yes,0,0,0,no,mailed_check,0
66,95.92,6440.39,month-to-month,none,yes,yes,0,1,1,yes,electronic_check,0
69,73.22,5139.41,one_year,dsl,yes,no,0,1,0,yes,credit_card,0
50,66.01,3366.26,month-to-month,dsl,no,yes,0,0,1,yes,credit_card,0
26,52.59,1411.35,month-to-month,dsl,yes,yes,0,0,0,yes,electronic_check,0
43,105.16,4632.72,month-to-month,none,no,yes,0,0,0,yes,electronic_check,0
30,49.41,1529.4,month-to-month,dsl,no,yes,0,0,0,yes,bank_transfer,0
45,55.49,2549.87,one_year,dsl,no,no,0,1,1,no,electronic_check,0
58,81.4,4794.26,month-to-month,fiber,yes,no,0,1,1,yes,electronic_check,0
26,32.88,893.84,month-to-month,fiber,no,yes,0,1,0,yes,electronic_check,1
36,95.49,3537.9,month-to-month,fiber,yes,yes,0,0,0,yes,electronic_check,0
3,82.48,347.0,one_year,none,yes,no,0,1,0,yes,bank_transfer,0
53,87.98,4774.43,month-to-month,dsl,no,no,0,1,0,yes,electronic_check,1
35,81.16,2929.21,month-to-month,fiber,no,no,1,1,0,no,electronic_check,0
33,66.78,2263.76,month-to-month,fiber,no,yes,1,0,1,yes,credit_card,0
38,48.74,1911.0,month-to-month,dsl,no,yes,1,0,0,yes,electronic_check,0
15,67.2,1081.46,month-to-month,none,yes,yes,1,0,1,yes,electronic_check,0
43,50.5,2248.29,month-to-month,fiber,no,yes,0,1,1,yes,mailed_check,1
53,79.72,4309.82,one_year,dsl,yes,no,0,0,0,yes,credit_card,0
25,86.14,2251.66,month-to-month,dsl,no,no,0,1,0,yes,credit_card,0
9,99.54,1001.18,month-to-month,dsl,no,yes,0,1,0,no,electronic_check,0
27,77.44,2166.79,two_year,none,yes,no,1,1,0,yes,bank_transfer,0
14,88.49,1322.77,month-to-month,dsl,yes,yes,0,0,0,yes,mailed_check,1
26,64.06,1733.39,month-to-month,none,yes,yes,0,0,0,yes,mailed_check,0
45,60.43,2786.08,month-to-month,dsl,no,no,0,1,0,yes,mailed_check,0
8,79.47,733.58,month-to-month,none,yes,yes,0,1,0,yes,electronic_check,0
53,62.27,3366.43,month-to-month,none,no,no,0,1,0,no,credit_card,0
16,75.38,1274.48,two_year,dsl,yes,no,0,0,0,no,mailed_check,0
64,48.78,3167.51,month-to-month,dsl,no,yes,0,1,1,yes,electronic_check,0
52,52.37,2761.75,one_year,fiber,yes,yes,0,0,0,no,bank_transfer,0
19,82.71,1681.68,two_year,dsl,no,yes,0,0,0,yes,mailed_check,0
40,87.73,3587.43,month-to-month,dsl,no,no,0,0,0,no,credit_card,0
7,50.29,412.05,one_year,fiber,yes,yes,0,0,0,yes,electronic_check,0
7,83.41,671.89,month-to-month,none,yes,no,1,0,0,yes,electronic_check,0
68,59.35,4098.76,month-to-month,fiber,no,yes,0,0,0,yes,mailed_check,0
57,70.33,4077.49,two_year,none,no,no,0,0,1,yes,electronic_check,0
11,98.34,1164.59,month-to-month,fiber,no,yes,1,0,0,yes,electronic_check,0
20,86.15,1792.46,two_year,fiber,yes,no,1,1,1,yes,electronic_check,0
14,85.92,1318.5,month-to-month,fiber,no,no,0,1,0,yes,bank_transfer,1
28,108.18,3139.69,month-to-month,fiber,no,yes,0,1,0,yes,credit_card,1
20,55.92,1186.9,month-to-month,fiber,no,yes,0,1,1,yes,mailed_check,0
23,50.28,1220.65,month-to-month,fiber,yes,no,0,1,1,yes,bank_transfer,0
38,55.56,2162.27,month-to-month,none,yes,no,0,0,0,no,credit_card,0
13,64.91,914.24,month-to-month,fiber,no,no,0,1,0,yes,bank_transfer,1
63,22.91,1466.45,month-to-month,fiber,no,yes,1,0,0,yes,electronic_check,0
52,65.85,3474.81,month-to-month,fiber,no,no,1,0,1,no,electronic_check,0
54,59.11,3248.86,two_year,dsl,no,yes,0,1,0,yes,bank_transfer,0
12,85.68,1123.91,month-to-month,fiber,yes,no,1,0,0,yes,credit_card,1
50,77.05,3921.86,month-to-month,none,no,no,0,0,0,no,credit_card,0
60,57.99,3533.62,one_year,fiber,no,no,0,1,1,yes,electronic_check,0
12,81.8,1060.56,one_year,fiber,no,no,0,0,0,yes,credit_card,0
54,84.47,4681.52,two_year,fiber,no,yes,0,0,0,yes,electronic_check,0
25,54.63,1400.34,two_year,none,no,no,0,1,1,yes,mailed_check,0
56,60.14,3434.01,month-to-month,fiber,yes,yes,0,1,1,no,credit_card,0
34,25.49,890.86,month-to-month,dsl,no,yes,0,1,0,yes,mailed_check,0
57,48.19,2788.85,one_year,fiber,no,no,0,0,0,no,bank_transfer,0
10,55.15,603.59,month-to-month,fiber,yes,no,0,1,0,yes,electronic_check,1
28,71.48,2082.46,one_year,dsl,no,no,1,1,0,yes,credit_card,0
19,51.09,1029.2,month-to-month,fiber,yes,no,0,1,1,yes,electronic_check,1
17,59.73,1077.36,two_year,dsl,yes,no,0,0,0,yes,bank_transfer,0
22,45.49,1056.21,one_year,dsl,no,no,0,1,0,no,electronic_check,0
27,73.42,2074.39,month-to-month,none,no,no,0,0,1,yes,electronic_check,0
9,78.51,797.92,month-to-month,none,no,yes,1,1,0,yes,electronic_check,0
50,78.05,3972.02,two_year,fiber,no,no,0,1,1,yes,electronic_check,0
39,70.25,2816.95,one_year,dsl,no,no,0,1,0,yes,electronic_check,0
59,39.18,2354.71,one_year,none,yes,no,1,0,0,yes,electronic_check,0
50,57.6,2928.2,one_year,fiber,no,no,0,0,0,yes,credit_card,0
10,61.85,660.94,month-to-month,none,no,no,0,1,0,no,electronic_check,1
5,61.93,346.53,month-to-month,dsl,no,no,0,1,1,yes,mailed_check,1
30,71.5,2217.5,month-to-month,dsl,no,no,0,1,1,yes,bank_transfer,1
34,98.51,3453.72,one_year,fiber,yes,no,0,0,0,yes,credit_card,0
17,86.24,1531.94,one_year,none,yes,no,0,0,0,yes,electronic_check,0
56,50.25,2874.76,month-to-month,dsl,no,no,0,0,0,yes,electronic_check,0
41,83.57,3512.48,two_year,dsl,no,no,0,1,1,no,electronic_check,0
53,82.81,4494.09,month-to-month,fiber,no,no,0,0,0,yes,electronic_check,1
7,53.88,435.03,one_year,none,yes,no,0,0,0,yes,mailed_check,1
58,86.98,5113.27,month-to-month,fiber,yes,no,0,0,0,yes,mailed_check,0
14,66.79,1007.97,month-to-month,none,no,yes,1,1,0,yes,bank_transfer,0
32,41.8,1385.0,month-to-month,fiber,yes,no,0,1,0,no,bank_transfer,0
31,79.1,2522.54,one_year,none,no,no,0,0,1,yes,credit_card,0
59,74.34,4438.96,one_year,fiber,no,no,0,1,1,no,electronic_check,1
19,65.45,1310.31,month-to-month,dsl,yes,no,1,0,1,yes,bank_transfer,0
17,69.25,1232.64,month-to-month,fiber,no,no,0,0,0,no,electronic_check,0
24,55.62,1402.97,month-to-month,fiber,no,no,0,0,0,yes,credit_card,0
25,82.2,2130.51,month-to-month,fiber,yes,yes,0,0,1,no,mailed_check,0
13,69.13,991.66,month-to-month,dsl,yes,no,0,1,0,yes,bank_transfer,0
12,73.33,922.14,month-to-month,fiber,yes,yes,1,0,1,yes,mailed_check,0
16,77.14,1313.46,two_year,none,no,no,0,1,0,yes,mailed_check,1
33,46.91,1608.35,one_year,fiber,no,yes,0,1,1,yes,mailed_check,0
24,52.11,1293.47,month-to-month,none,no,no,0,1,1,yes,credit_card,1
28,25.8,747.38,one_year,fiber,no,no,1,1,0,yes,electronic_check,0
51,81.29,4220.53,month-to-month,dsl,no,yes,0,0,1,yes,bank_transfer,0
17,45.76,817.42,two_year,dsl,yes,no,0,1,0,yes,electronic_check,0
65,72.65,4798.45,month-to-month,fiber,yes,no,0,0,0,yes,electronic_check,0
